Det Noun Lemma UniFreq BigFreq BigSurp File Turn Start Stop LengthSeconds LengthOrth IU Speaker IUPos IU_len_words relative_IUPos IU_len_secs speech_rate unique_chunk_number POS newIUPos
the moment moment 91263 21778 1.43284516214 SBC028.trn 610 1258.15 1258.57 0.42 6 40294 JILL 17 24 0.708333333333333 4.82000000000016 4.979253112033031 34604 NOUN 5.0
a cord cord 3666 312 2.46385324059 SBC052.trn 224 553.381 553.751 0.37 4 72569 ANDREW 4 4 1.0 0.7400000000000091 5.40540540540534 64285 NOUN 3.0
a coldness coldness 169 34 1.60353819031 SBC044.trn 39 196.766 197.366 0.6 8 61270 LAJUAN 15 17 0.882352941176471 3.0560000000000094 5.56282722513087 53869 NOUN 8.0
that board board 47046 128 5.90685086154 SBC011.trn 56 168.54 168.79 0.25 5 13079 DORIS 13 13 1.0 2.29000000000002 5.676855895196461 11625 NOUN 9.0
a place place 178530 22554 2.06884422051 SBC016.trn 627 1058.655 1059.035 0.38 5 24262 BRAD 2 4 0.5 1.10500000000002 3.61990950226238 19618 NOUN 1.0
this hand hand 133449 170 6.66567622431 SBC057.trn 53 127.07 127.42 0.35 4 77627 NICK 9 9 1.0 2.28 3.94736842105263 69040 NOUN 5.0
that year year 323339 5288 4.1132612059 SBC038.trn 131 1399.652 1400.0020000000004 0.35 4 54618 AUD_2 4 4 1.0 0.9900000000000092 4.040404040404002 47713 NOUN 3.0
the world world 285997 169354 0.523990122547 SBC012.trn 103 713.4901 713.71 0.2199 5 14423 MONTOYA 10 10 1.0 2.08989999999994 4.784917938657482 12832 NOUN 6.0
the feet foot 56249 1469 3.64520636596 SBC001.trn 5 23.66 23.96 0.3 4 13 LYNNE 7 8 0.875 1.97002 4.060872478452 13 NOUN 6.0
the quad quad 363 232 0.447665462599 SBC050.trn 49 265.065 265.255 0.19 4 69486 KELLY 12 12 1.0 3.01999999999998 3.97350993377486 61448 NOUN 9.0
the dining dining 7883 4530 0.553986602583 SBC049.trn 403 596.976 597.316 0.34 6 68804 LUCY 11 12 0.916666666666667 2.71000000000004 4.42804428044275 60825 NOUN 10.0
the night night 156928 31498 1.60586304968 SBC042.trn 137 456.615 456.805 0.19 5 59182 KENDRA 11 21 0.523809523809524 1.7280000000000102 12.152777777777699 51911 NOUN 6.0
the phone phone 60517 26397 0.82967394997 SBC044.trn 306 1472.078 1472.348 0.27 5 62329 LAJUAN 26 27 0.962962962962963 1.84999999999991 14.594594594595304 54865 NOUN 9.0
the kind kind 151774 27053 1.72459466742 SBC013.trn 77 89.51 89.71 0.2 4 15112 KEN 11 32 0.34375 2.79996 11.42873469621 13503 NOUN 4.0
the elves elf 223 135 0.501896993022 SBC048.trn 496 725.17 725.84 0.67 5 66478 LEA 3 3 1.0 1.2200000000000302 2.45901639344257 58701 NOUN 2.0
a school school 222265 7915 3.33511067035 SBC035.trn 188 293.963 294.663 0.7 6 48516 GAIL 7 7 1.0 1.46699999999998 4.77164280845267 42167 NOUN 6.0
that way way 419794 21780 2.95877199726 SBC028.trn 555 1128.59 1128.73 0.14 3 38638 JILL 9 9 1.0 1.4900000000000102 6.0402684563758005 33094 NOUN 8.0
a choice choice 38512 5293 1.98458468816 SBC025.trn 0 405.661 406.061 0.4 6 34414 FOSTER 4 4 1.0 0.7599999999999909 5.2631578947369 29083 NOUN 3.0
the floor floor 53465 31775 0.520347417133 SBC038.trn 70 1131.34 1131.59 0.25 5 53751 BEN 11 14 0.7857142857142858 1.56299999999987 8.95713371721121 46887 NOUN 8.0
the radiator radiator 448 352 0.241162056817 SBC007.trn 168 822.66 823.23 0.57 8 9325 MARY 8 8 1.0 4.009999999999991 1.9950124688279296 8098 NOUN 7.0
the evening evening 36178 9489 1.33831796629 SBC019.trn 23 78.561 78.861 0.3 7 27012 FRANK 13 17 0.7647058823529409 2.086 8.14956855225312 22205 NOUN 4.0
this house house 161839 3231 3.91381032706 SBC037.trn 503 1398.4229999999998 1398.753 0.33 5 53217 DOLORES 7 7 1.0 1.43999999999983 4.861111111111692 46390 NOUN 6.0
the policy policy 68919 5546 2.51985495478 SBC012.trn 32 119.3 119.51 0.21 6 14046 FRANK 2 3 0.666666666666667 1.0 3.0 12458 NOUN 1.0
a mickey mickey 1397 90 2.74227268893 SBC048.trn 11 37.155 37.555 0.4 6 65708 TIM 2 8 0.25 1.18803 6.73383668762575 58028 NOUN 1.0
a word word 62843 10454 1.79365487225 SBC019.trn 438 837.932 838.2719999999998 0.34 4 27742 MELISSA 5 5 1.0 1.029 4.85908649173957 22855 NOUN 3.0
the specs spec 130 130 -0.0 SBC016.trn 784 1250.484 1250.854 0.37 5 24525 TAMMY 9 9 1.0 2.48000000000002 3.62903225806449 19863 NOUN 8.0
the way way 419794 134756 1.13629837906 SBC031.trn 477 733.385 733.525 0.14 3 44050 BETH 2 3 0.666666666666667 0.3599999999999 8.33333333333565 38145 NOUN 1.0
the gold gold 22768 4582 1.60322045732 SBC003.trn 497 931.74 932.1 0.36 4 3626 PETE 4 9 0.444444444444444 1.14999999999998 7.82608695652189 2823 NOUN 3.0
the c c 10427 524 2.99066219047 SBC056.trn 523 1543.691 1543.901 0.21 1 77208 JULIE 3 9 0.33333333333333304 1.5099999999999898 5.96026490066229 68652 NOUN 2.0
the faucet faucet 735 477 0.432354008324 SBC013.trn 1123 1159.5 1160.03 0.53 6 16602 KEVIN 1 1 1.0 0.5399999999999641 1.85185185185198 14757 NOUN 0.0
a year year 323339 61981 1.65187342198 SBC008.trn 153 319.45 320.04 0.59 4 9944 ARNOLD 3 8 0.375 1.35000000000002 5.925925925925831 8676 NOUN 2.0
the skin skin 31344 7089 1.48647857433 SBC039.trn 462 1287.385 1287.895 0.51 4 57035 KIRSTEN 7 7 1.0 1.88999999999987 3.70370370370395 49906 NOUN 6.0
a lot lot 218294 198792 0.0935837261019 SBC034.trn 158 765.92 766.27 0.35 3 47889 SCOTT 17 17 1.0 1.2799999999999698 13.2812500000003 41586 NOUN 2.0
the animals animal 22909 4720 1.57972104685 SBC039.trn 254 890.028 890.388 0.36 7 56650 KIRSTEN 8 8 1.0 1.6829999999999898 4.753416518122419 49570 NOUN 6.0
the things thing 205813 22171 2.22818286092 SBC030.trn 10 317.85 318.2 0.35 6 41896 DANNY 4 9 0.444444444444444 1.53499999999997 5.86319218241055 36133 NOUN 3.0
the inside inside 51484 7065 1.98611806365 SBC049.trn 141 211.46 211.85 0.39 6 68353 LUCY 3 3 1.0 0.8010000000000159 3.7453183520598494 60410 NOUN 2.0
the turbine turbine 1156 325 1.2688958669 SBC038.trn 77 1138.019 1138.539 0.52 7 53759 AUD 8 8 1.0 0.8399999999999179 9.52380952381045 46894 NOUN 2.0
a lot lot 218294 198792 0.0935837261019 SBC007.trn 160 788.25 788.51 0.26 3 8575 MARY 20 21 0.952380952380952 1.60000000000002 13.1249999999998 7378 NOUN 2.0
the end end 152483 83548 0.601631797431 SBC017.trn 3 30.125 30.315 0.19 3 24675 MICHAEL 3 13 0.23076923076923106 2.03499 6.3882377800382315 20000 NOUN 2.0
a bunch bunch 10911 8519 0.247472491612 SBC015.trn 819 1345.755 1346.045 0.29 5 21382 JOANNE 5 7 0.7142857142857142 1.29499999999985 5.405405405406048 16955 NOUN 4.0
the government government 165687 55624 1.09148570352 SBC038.trn 8 623.16 623.53 0.37 10 54237 BEN 10 11 0.9090909090909092 1.19200000000001 9.228187919463029 47359 NOUN 2.0
those reviews review 3753 34 4.70395027452 SBC023.trn 510 812.405 813.295 0.89 7 32641 EVELYN 3 3 1.0 1.11000000000001 2.70270270270267 27437 NOUN 2.0
a deal deal 72531 7065 2.32886104054 SBC060.trn 28 297.904 298.124 0.22 4 82543 ALAN 4 4 1.0 1.24899999999997 3.2025620496398 73584 NOUN 3.0
this room room 145754 2379 4.11524003779 SBC029.trn 230 581.76 581.98 0.22 4 41002 LARRY 5 9 0.555555555555556 1.26999999999998 7.08661417322845 35262 NOUN 4.0
the way way 419794 134756 1.13629837906 SBC008.trn 235 484.16 484.28 0.12 3 10102 REBECCA 3 5 0.6 0.610000000000014 8.19672131147523 8827 NOUN 2.0
the possessor possessor 56 56 -0.0 SBC020.trn 18 506.05800000000005 507.038 0.98 9 28497 JEFF 5 5 1.0 2.46000000000004 2.03252032520322 23539 NOUN 4.0
the application application 9581 3387 1.03983739683 SBC026.trn 90 953.743 954.333 0.59 11 36407 DAN 3 3 1.0 1.09100000000001 2.74977085242894 31011 NOUN 2.0
no food food 77256 668 4.75059168811 SBC045.trn 221 1092.508 1093.088 0.58 4 63331 PATRICK 4 6 0.666666666666667 1.59999999999991 3.7500000000002096 55801 NOUN 3.0
the baby baby 44131 14736 1.09686900383 SBC030.trn 32 723.32 723.69 0.37 4 42888 DANNY 21 21 1.0 1.26999999999998 16.5354330708664 37108 NOUN 2.0
a year year 323339 61981 1.65187342198 SBC039.trn 486 1325.915 1326.445 0.53 4 55760 KIRSTEN 2 2 1.0 0.6399999999998729 3.12500000000062 48747 NOUN 1.0
all kind kind 151774 517 5.68210497677 SBC023.trn 576 896.96 897.25 0.29 4 32749 EVELYN 4 9 0.444444444444444 1.33999999999992 6.71641791044817 27538 NOUN 2.0
the reflection reflection 6714 708 2.24950608385 SBC008.trn 53 124.98 125.47 0.49 10 9744 REBECCA 4 6 0.666666666666667 1.34999999999999 4.44444444444446 8493 NOUN 3.0
the story story 108887 36139 1.10293803263 SBC054.trn 4 90.218 90.668 0.45 5 74531 CYNTHIA 13 13 1.0 2.36599 5.49452871736568 66132 NOUN 8.0
the city city 118144 64678 0.602483106669 SBC026.trn 126 1494.01 1494.25 0.24 4 35778 PAUL 3 11 0.272727272727273 3.0729999999998703 3.57956394402879 30402 NOUN 2.0
a sandwich sandwich 3513 1030 1.22691157104 SBC041.trn 311 1154.197 1154.817 0.62 8 58830 KRISTIN 4 4 1.0 1.0399999999999598 3.84615384615398 51584 NOUN 3.0
the place place 178530 21024 2.13909201202 SBC026.trn 4 98.111 98.501 0.39 5 34970 PATTY 2 12 0.166666666666667 3.569 3.36228635472121 29620 NOUN 1.0
a lot lot 218294 198792 0.0935837261019 SBC002.trn 444 661.22 661.44 0.22 3 2008 MILES 4 15 0.266666666666667 3.60000000000002 4.16666666666664 1344 NOUN 3.0
some animals animal 22909 211 4.68742699196 SBC039.trn 218 767.8430000000002 768.193 0.35 7 56555 KIRSTEN 3 5 0.6 1.34999999999991 3.70370370370395 49479 NOUN 2.0
an app app 396 75 1.66392609772 SBC011.trn 46 129.84 130.09 0.25 3 13051 DORIS 7 9 0.7777777777777779 4.42 2.0361990950226203 11603 NOUN 5.0
this bedroom bedroom 14154 52 5.60650883005 SBC021.trn 114 351.225 351.865 0.64 7 30194 WALT 3 3 1.0 1.14999999999998 2.60869565217396 25187 NOUN 2.0
a group group 125845 25146 1.61035215278 SBC043.trn 175 599.2330000000002 599.503 0.27 5 60186 ANNETTE 3 5 0.6 0.9880000000000558 5.06072874493898 52852 NOUN 2.0
the way way 419794 134756 1.13629837906 SBC046.trn 98 335.307 335.50699999999995 0.2 3 64048 REED 12 13 0.923076923076923 3.065 4.241435562805879 56450 NOUN 6.0
a number number 135646 36487 1.31309251825 SBC026.trn 56 622.888 623.318 0.43 6 36198 DAN 8 9 0.8888888888888891 3.04000000000008 2.9605263157894 30807 NOUN 6.0
the will will 672839 3600 5.23057222822 SBC025.trn 0 725.8660000000001 726.206 0.34 4 34586 FOSTER 13 13 1.0 2.31000000000006 5.627705627705481 29251 NOUN 12.0
the balcony balcony 2518 1705 0.389899824887 SBC006.trn 175 432.02 432.75 0.73 7 6897 ALINA 8 8 1.0 2.32999999999998 3.43347639484981 5804 NOUN 7.0
a lot lot 218294 198792 0.0935837261019 SBC039.trn 231 800.89 801.21 0.32 3 56586 AMY 21 21 1.0 0.370000000000005 56.756756756756104 49510 NOUN 1.0
that knowledge knowledge 40636 1108 3.6020977849 SBC017.trn 170 523.59 523.99 0.4 9 25178 MICHAEL 3 3 1.0 0.8148999999999659 3.68143330470012 20476 NOUN 2.0
the factors factor 27467 2099 2.57152424326 SBC012.trn 110 1182.07 1182.57 0.5 7 14696 FRANK 13 15 0.866666666666667 2.49000000000001 6.02409638554215 13105 NOUN 4.0
the robe robe 2130 370 1.75037425307 SBC020.trn 22 791.1349 791.465 0.3301 4 28663 JEFF 3 6 0.5 1.96989999999994 3.04583989034986 23704 NOUN 2.0
the moth moth 536 158 1.22153912804 SBC058.trn 283 962.1931 962.663 0.4699 4 79138 SHERI 10 10 1.0 0.7949999999999592 12.5786163522019 70442 NOUN 1.0
the water water 140870 36925 1.33894865085 SBC027.trn 51 277.17 277.55 0.38 5 36992 PHIL 9 10 0.9 1.5099999999999898 6.62251655629143 31573 NOUN 8.0
the deal deal 72531 7768 2.23400132569 SBC033.trn 170 163.54 163.67 0.13 4 46855 LEANNE 3 3 1.0 0.523000000000025 5.73613766730375 40675 NOUN 2.0
the result result 59614 17431 1.22964021558 SBC028.trn 160 327.04 327.39 0.35 6 37799 JEFF 6 6 1.0 0.70999999999998 8.45070422535236 32323 NOUN 3.0
another way way 419794 3984 4.65747777504 SBC012.trn 82 621.87 622.03 0.16 3 14360 MONTOYA 2 5 0.4 0.950000000000045 5.2631578947365885 12770 NOUN 1.0
the discussion discussion 22603 4091 1.70929320188 SBC012.trn 116 1269.12 1269.71 0.59 10 14750 MONTOYA 6 8 0.75 1.79000000000019 4.469273743016281 13159 NOUN 5.0
the cross cross 14044 2580 1.69440585937 SBC020.trn 42 1206.765 1207.285 0.52 5 29760 JEFF 7 7 1.0 1.77500000000009 3.94366197183078 24785 NOUN 6.0
a problem problem 113318 21650 1.65519257122 SBC016.trn 79 150.406 150.67600000000004 0.27 7 23289 BRAD 6 8 0.75 1.04999999999998 7.61904761904774 18718 NOUN 5.0
a si si 524 25 3.04261585945 SBC036.trn 363 588.29 588.63 0.34 2 50182 MARIE 8 8 1.0 1.6899999999999398 4.733727810651049 43686 NOUN 7.0
the register register 5612 709 2.06880691469 SBC029.trn 269 689.74 690.13 0.39 8 41095 SETH 12 14 0.857142857142857 3.89999999999998 3.58974358974361 35354 NOUN 6.0
the noise noise 10874 3766 1.06036118849 SBC029.trn 311 813.83 814.35 0.52 5 41193 SETH 7 7 1.0 1.65999999999997 4.2168674698796 35449 NOUN 6.0
the sidewalk sidewalk 5009 4443 0.119906470422 SBC002.trn 185 265.07 265.54 0.47 8 1584 JAMIE 6 6 1.0 1.25 4.8 960 NOUN 5.0
no need need 208139 4611 3.80976137252 SBC057.trn 59 154.889 155.059 0.17 4 77645 NICK 8 14 0.5714285714285711 1.57000000000002 8.917197452229178 69058 NOUN 1.0
the mustard mustard 2304 272 2.13659995552 SBC050.trn 477 953.233 953.413 0.18 7 70266 KELLY 5 5 1.0 0.478000000000065 10.4602510460237 62158 NOUN 1.0
the process process 86523 29959 1.06058049429 SBC039.trn 92 297.086 297.836 0.75 7 56208 KIRSTEN 3 4 0.75 1.79700000000003 2.2259321090706403 49157 NOUN 1.0
the highlights highlight 2507 673 1.31509676851 SBC028.trn 421 791.09 791.44 0.35 10 39821 JEFF 7 7 1.0 0.860000000000014 8.139534883720799 34166 NOUN 3.0
the wonder wonder 27118 759 3.57595121563 SBC020.trn 46 1408.915 1409.445 0.53 6 29025 JEFF 10 13 0.7692307692307689 1.89999999999986 6.8421052631583885 24060 NOUN 2.0
the marketplace marketplace 3908 2947 0.282238030425 SBC017.trn 7 44.505 45.545 1.04 11 24685 JIM 20 22 0.9090909090909092 1.91 11.5183246073299 20010 NOUN 4.0
the wonders wonder 3654 576 1.84747007624 SBC055.trn 43 532.3530000000002 532.923 0.57 7 75342 WOOD 4 6 0.666666666666667 2.08699999999999 2.87494010541449 66892 NOUN 3.0
the sugar sugar 18486 1979 2.23442202222 SBC059.trn 652 1046.317 1047.207 0.89 5 81630 FRED 8 8 1.0 3.76000000000022 2.12765957446796 72743 NOUN 7.0
a responsibility responsibility 25569 1790 2.65916506036 SBC033.trn 106 96.932 97.802 0.87 14 46768 JENN 5 9 0.555555555555556 2.211 4.07055630936228 40600 NOUN 4.0
any rate rate 45355 1317 3.53916400131 SBC020.trn 36 1022.945 1023.295 0.35 4 29647 JEFF 4 4 1.0 0.964999999999918 4.1450777202076114 24673 NOUN 3.0
the air air 90149 41866 0.766989815292 SBC027.trn 81 639.34 639.59 0.25 3 37236 PHIL 9 13 0.6923076923076921 1.43000000000006 9.09090909090869 31807 NOUN 1.0
the house house 161839 62179 0.956584691739 SBC037.trn 500 1381.156 1381.536 0.38 5 53207 DOLORES 11 11 1.0 2.07799999999997 5.29355149181912 46380 NOUN 10.0
the ball ball 31215 17571 0.574648932738 SBC027.trn 100 815.09 815.29 0.2 4 37367 PHIL 5 12 0.4166666666666671 1.9900000000000104 6.030150753768821 31929 NOUN 1.0
the university university 37485 15535 0.88084531011 SBC035.trn 654 1031.135 1031.575 0.44 10 49352 PATTY 11 13 0.8461538461538459 1.68000000000006 7.738095238094949 42933 NOUN 3.0
this balloon balloon 2417 42 4.05261276242 SBC027.trn 100 868.46 869.08 0.62 7 37396 PHIL 9 9 1.0 1.87 4.81283422459892 31958 NOUN 2.0
the era era 14433 2639 1.69911719386 SBC012.trn 166 1447.94 1448.05 0.11 3 14919 MONTOYA 8 11 0.7272727272727271 2.07999999999993 5.28846153846172 13319 NOUN 7.0
the kitty kitty 646 134 1.57295970383 SBC028.trn 253 503.805 504.235 0.43 5 39521 JILL 3 3 1.0 0.7199999999999699 4.16666666666684 33894 NOUN 2.0
a bottle bottle 13135 4996 0.966642830874 SBC052.trn 185 444.858 445.298 0.44 6 72471 DARLENE 3 3 1.0 0.560000000000002 5.35714285714284 64191 NOUN 1.0
some adjustments adjustment 1553 162 2.26034748792 SBC016.trn 411 739.74 740.29 0.55 11 23888 BRAD 16 18 0.8888888888888891 2.29999999999995 7.82608695652189 19276 NOUN 4.0
all fours four 664 492 0.299803432984 SBC031.trn 488 747.19 747.8 0.61 5 44065 BETH 12 12 1.0 2.2299999999999 5.381165919282742 38158 NOUN 11.0
a book book 91968 15941 1.75254628381 SBC030.trn 38 1339.35 1339.81 0.46 4 42425 DANNY 8 8 1.0 1.13999999999987 7.017543859649909 36654 NOUN 4.0
the end end 152483 83548 0.601631797431 SBC004.trn 380 758.34 758.47 0.13 3 5129 KATHY 17 24 0.708333333333333 3.5 6.857142857142861 4201 NOUN 11.0
the church church 50320 23239 0.772570710594 SBC030.trn 4 196.3 196.7 0.4 6 41842 DANNY 9 14 0.6428571428571429 2.095 6.68257756563246 36079 NOUN 1.0
the tides tide 749 368 0.710656045348 SBC005.trn 322 1170.64 1171.15 0.51 5 6377 PAMELA 2 4 0.5 1.5 2.6666666666666696 5335 NOUN 1.0
the love love 115711 4298 3.29294590493 SBC020.trn 44 1303.795 1304.055 0.26 4 28978 JEFF 3 7 0.42857142857142894 1.98500000000013 3.5264483627201804 24014 NOUN 2.0
a possibility possibility 23250 2703 2.15194286474 SBC033.trn 518 600.163 600.503 0.34 11 47413 MARY 4 4 1.0 1.06200000000001 3.7664783427494894 41157 NOUN 3.0
this magnitude magnitude 5494 393 2.63760225479 SBC038.trn 2 544.609 545.009 0.4 9 53523 BEN 19 19 1.0 1.24000000000001 15.3225806451612 46678 NOUN 5.0
the living living 68045 11765 1.75504022883 SBC049.trn 130 179.488 179.638 0.15 6 68320 DAN 16 20 0.8 2.166 9.2336103416436 60378 NOUN 7.0
the commercials commercial 1948 353 1.70809042727 SBC052.trn 299 736.79 737.34 0.55 11 72754 ANDREW 5 5 1.0 1.39999999999998 3.57142857142863 64455 NOUN 4.0
the summer summer 53755 15350 1.2533212119 SBC056.trn 623 1755.438 1755.808 0.37 6 77436 JULIE 5 5 1.0 1.18000000000006 4.2372881355929914 68865 NOUN 4.0
the ornament ornament 382 77 1.60161518675 SBC052.trn 197 478.992 479.422 0.43 8 72498 DARLENE 6 6 1.0 1.15999999999997 5.17241379310359 64216 NOUN 5.0
the court court 70178 20845 1.21392076027 SBC053.trn 250 1198.5 1198.76 0.26 5 74428 MITCHELL 4 5 0.8 1.404 3.5612535612535696 66034 NOUN 3.0
the thing thing 180009 13594 2.58337833072 SBC059.trn 390 618.999 619.269 0.27 5 81192 JO 6 6 1.0 1.54300000000001 3.88852883992221 72334 NOUN 5.0
the inside inside 51484 7065 1.98611806365 SBC056.trn 653 1790.331 1790.701 0.37 6 77477 JACKIE 8 9 0.8888888888888891 1.43199999999979 6.28491620111824 68903 NOUN 7.0
that time time 641669 18897 3.5250694151 SBC030.trn 38 875.85 876.23 0.38 4 42964 DANNY 30 30 1.0 1.64009999999996 18.291567587342698 37180 NOUN 5.0
that guy guy 64600 2365 3.30743638884 SBC049.trn 160 265.796 265.986 0.19 3 67126 LUCY 9 17 0.529411764705882 1.81800000000004 9.350935093509142 59279 NOUN 8.0
the floor floor 53465 31775 0.520347417133 SBC044.trn 191 863.4939999999998 863.954 0.46 5 61831 CAM 7 7 1.0 1.93600000000004 3.61570247933878 54393 NOUN 6.0
the hall hall 18828 9278 0.707699117209 SBC040.trn 2 249.358 249.558 0.2 4 57377 DEBRA 9 11 0.818181818181818 2.43699999999998 4.51374640951993 50232 NOUN 8.0
that stuff stuff 34292 2936 2.45786398006 SBC011.trn 181 461.22 461.52 0.3 5 13297 ANGELA 22 22 1.0 0.7300000000000179 30.1369863013691 11830 NOUN 3.0
the water water 140870 36925 1.33894865085 SBC003.trn 577 1073.18 1073.48 0.3 5 3782 PETE 10 10 1.0 1.94999999999982 5.128205128205611 2973 NOUN 5.0
the police police 67813 25506 0.977840198375 SBC036.trn 572 928.526 928.946 0.42 6 50589 LISA 7 7 1.0 0.7300000000000179 9.58904109589017 44066 NOUN 2.0
the time time 641669 110244 1.76137650333 SBC059.trn 305 472.904 473.004 0.1 4 81031 JO 4 4 1.0 0.899999999999977 4.44444444444456 72184 NOUN 3.0
the righteousness righteousness 303 92 1.19194422846 SBC025.trn 0 990.81 991.49 0.68 13 34727 FOSTER 14 16 0.875 2.5900000000000296 6.1776061776061 29385 NOUN 5.0
the rest rest 64876 52813 0.205720383097 SBC013.trn 1064 1101.75 1102.08 0.33 4 16520 MARCI 3 10 0.3 3.10000000000014 3.22580645161276 14698 NOUN 2.0
an opportunity opportunity 39253 10374 1.3307251985 SBC017.trn 289 1067.53 1068.3 0.77 11 25681 JIM 5 6 0.833333333333333 2.25999999999999 2.6548672566371803 20967 NOUN 3.0
a m m 10888 60 5.20107198211 SBC002.trn 430 634.83 635.1299 0.2999 1 1982 HAROLD 2 2 1.0 0.4900000000000089 4.08163265306115 1319 NOUN 1.0
the vet vet 1196 585 0.715126087279 SBC056.trn 654 1793.184 1793.404 0.22 3 77481 JACKIE 4 5 0.8 0.900000000000091 5.555555555554991 68906 NOUN 3.0
a platter platter 1626 657 0.906194271623 SBC035.trn 132 190.735 191.285 0.55 7 48408 PATTY 38 38 1.0 1.00999999999999 37.623762376238 42070 NOUN 4.0
a point point 147012 11351 2.56120837033 SBC043.trn 175 586.477 586.857 0.38 5 60172 ANNETTE 8 8 1.0 1.21600000000001 6.57894736842101 52838 NOUN 5.0
no idea idea 86850 10992 2.06701475721 SBC005.trn 164 624.68 625.16 0.48 4 5978 DARRYL 11 11 1.0 4.44999999999993 2.47191011235959 4986 NOUN 3.0
those areas area 50455 1325 3.63966939048 SBC026.trn 126 1423.659 1424.4589999999996 0.8 5 35749 PAUL 11 11 1.0 2.59000000000015 4.24710424710401 30373 NOUN 5.0
the mall mall 6197 3273 0.638358308461 SBC052.trn 406 948.434 948.854 0.42 4 73005 CINDY 5 10 0.5 2.16800000000001 4.6125461254612405 64677 NOUN 4.0
some place place 178530 716 5.51883176635 SBC052.trn 139 344.358 344.6280000000001 0.27 5 72369 DARLENE 5 14 0.3571428571428571 3.8530000000000095 3.63353231248377 64097 NOUN 4.0
a lot lot 218294 198792 0.0935837261019 SBC046.trn 46 115.479 115.679 0.2 3 63863 REED 3 7 0.42857142857142894 1.161 6.02928509905253 56278 NOUN 2.0
the guy guy 64600 14573 1.48904390924 SBC015.trn 515 835.88 835.9901 0.1101 3 20732 LENORE 2 3 0.666666666666667 0.7201000000000021 4.1660880433273 16349 NOUN 1.0
that salt salt 22642 86 5.57321457138 SBC039.trn 394 1190.391 1190.781 0.39 4 55613 KIRSTEN 7 8 0.875 1.41000000000008 5.6737588652479 48617 NOUN 6.0
some reassurance reassurance 526 64 2.10641812938 SBC026.trn 31 392.836 393.396 0.56 11 36036 KAREN 15 21 0.7142857142857142 2.2769999999999904 9.22266139657449 30655 NOUN 3.0
the seller seller 2245 986 0.822804445574 SBC056.trn 148 362.659 362.899 0.24 6 76232 KAREN 5 6 0.833333333333333 1.13 5.3097345132743605 67731 NOUN 4.0
the street street 51346 31384 0.492288827646 SBC047.trn 243 718.1160000000001 718.436 0.32 6 65267 RICHARD 11 13 0.8461538461538459 1.05700000000002 12.2989593188267 57607 NOUN 4.0
a model model 39045 7130 1.70040359269 SBC017.trn 232 805.085 805.535 0.45 5 25439 MICHAEL 5 8 0.625 2.29499999999996 3.4858387799564903 20731 NOUN 4.0
the woodwork woodwork 402 374 0.0721962912045 SBC049.trn 310 468.708 469.198 0.49 8 68646 ALLEN 5 6 0.833333333333333 1.65000000000003 3.63636363636356 60679 NOUN 4.0
no good good 301295 3151 4.56036998847 SBC052.trn 129 292.6140000000001 292.874 0.26 4 72324 DARLENE 2 3 0.666666666666667 0.560000000000002 5.35714285714284 64053 NOUN 1.0
that collection collection 20413 70 5.67543198972 SBC048.trn 418 586.55 587.4 0.85 10 66350 JUDY 8 8 1.0 2.03999999999996 3.9215686274510495 58589 NOUN 3.0
a power power 110432 3111 3.569455729 SBC038.trn 2 511.773 512.073 0.3 5 54176 BEN 9 11 0.818181818181818 2.78000000000003 3.95683453237406 47299 NOUN 8.0
the ideas idea 26937 2399 2.41844882235 SBC005.trn 53 196.78 197.31 0.53 5 5703 PAMELA 32 32 1.0 2.05000000000001 15.609756097560899 4731 NOUN 6.0
any questions question 65401 1239 3.96623294622 SBC040.trn 10 765.607 766.1469999999998 0.54 9 57595 DEBRA 9 9 1.0 1.70399999999995 5.281690140845219 50446 NOUN 4.0
a time time 641669 33951 2.93915428576 SBC040.trn 2 252.745 253.085 0.34 4 57379 DEBRA 8 11 0.7272727272727271 1.87 5.88235294117646 50234 NOUN 7.0
a year year 323339 61981 1.65187342198 SBC047.trn 367 1092.202 1092.342 0.14 4 65582 RICHARD 4 4 1.0 0.6600000000000821 6.060606060605309 57912 NOUN 3.0
a point point 147012 11351 2.56120837033 SBC032.trn 22 17.852 17.992 0.14 5 44820 TOM_3 3 6 0.5 0.698 8.59598853868194 38835 NOUN 2.0
the penguins penguin 684 391 0.559250357637 SBC039.trn 265 932.905 933.405 0.5 8 55368 KIRSTEN 10 10 1.0 2.08999999999992 4.7846889952155 48402 NOUN 7.0
any questions question 65401 1239 3.96623294622 SBC038.trn 2 557.289 558.069 0.78 9 54198 BEN 12 12 1.0 1.94299999999998 6.1760164693772985 47321 NOUN 4.0
the logistics logistic 807 446 0.59300471625 SBC029.trn 476 1275.59 1276.22 0.63 9 41560 LARRY 4 6 0.666666666666667 1.2899999999999598 4.65116279069781 35802 NOUN 3.0
that bag bag 23069 201 4.74294009583 SBC054.trn 36 405.547 406.047 0.5 3 74696 CYNTHIA 20 20 1.0 2.483 8.0547724526782 66289 NOUN 4.0
the street street 51346 31384 0.492288827646 SBC045.trn 45 231.461 231.961 0.5 6 62733 CORINNA 5 5 1.0 1.02000000000001 4.90196078431368 55249 NOUN 4.0
a book book 91968 15941 1.75254628381 SBC012.trn 110 1167.35 1167.6 0.25 4 14688 FRANK 22 25 0.88 3.25 7.692307692307692 13097 NOUN 2.0
